exposure_id	user_id	gender	origin	split	complete	p_complete	p_engage	p_continue	p_click
dd33ad79-56d7-545f-b360-453859b432eb	demo-user-32	other	simulated	test	1	0.4764517545700073	0.15080806612968445	0.9181002974510193	0.16949167847633362
1b7595d6-ed3b-5a2b-b805-d1970cc8bb8a	demo-user-32	other	simulated	test	1	0.3806944489479065	0.13234877586364746	0.9197081327438354	0.1731705665588379
85e53df4-5fee-5a84-bba3-02a167ff6342	demo-user-32	other	simulated	test	0	0.38637593388557434	0.11949226260185242	0.5186996459960938	0.13331866264343262
2614385a-18a4-583c-8a4f-f5161ed71dc3	demo-user-35	man	simulated	test	0	0.5453877449035645	0.16712170839309692	0.9135575890541077	0.17802955210208893
348146b9-c0bf-58c1-b9eb-6958df69ef64	demo-user-35	man	simulated	test	1	0.5290406942367554	0.15666504204273224	0.9122779369354248	0.17798322439193726
c5fda5b5-8255-5b12-9cee-9f63d52fccd7	demo-user-35	man	simulated	test	0	0.4156954288482666	0.14284735918045044	0.4939279854297638	0.15975289046764374
eb263039-8b0c-54b3-ac83-9536e1dfa212	demo-user-35	man	simulated	test	1	0.6160382032394409	0.23890189826488495	0.9150950908660889	0.20151881873607635
d70a4a8f-cdde-51d8-8013-a52ccb45386f	demo-user-35	man	simulated	test	1	0.6295484900474548	0.2252441942691803	0.9262995719909668	0.17810387909412384
ad620de8-705e-56d4-a1ca-4d648b430f73	demo-user-35	man	simulated	test	1	0.5135778188705444	0.1718825101852417	0.9215512275695801	0.1811336725950241
1dfefea4-b374-5e45-af66-a759be507a99	demo-user-35	man	simulated	test	1	0.6361697316169739	0.23340989649295807	0.9284735321998596	0.17656242847442627
020b7c0f-886a-5c1d-9a90-2ae9b86be0b1	demo-user-35	man	simulated	test	0	0.4319501221179962	0.13935373723506927	0.4145357608795166	0.14627310633659363
ce1b0df1-efeb-5059-874a-46b439a02538	demo-user-36	woman	simulated	test	0	0.6182536482810974	0.19467540085315704	0.9137716889381409	0.1931118667125702
0473e756-df1b-5415-b030-63daa7153c2e	demo-user-36	woman	simulated	test	0	0.33522969484329224	0.10842810571193695	0.9188976883888245	0.15543293952941895
15106c83-0274-5dd4-8133-bb3a9e779d1a	demo-user-36	woman	simulated	test	0	0.3402920961380005	0.0862022414803505	0.4941076636314392	0.10896258801221848
1e000608-7eaf-5cd2-810e-c3d9c739ead9	demo-user-36	woman	simulated	test	1	0.3404304087162018	0.09339182823896408	0.9169963002204895	0.13263343274593353
0deb17f5-5bd6-5e1e-8a26-024b18161431	demo-user-36	woman	simulated	test	1	0.39045578241348267	0.13885623216629028	0.8999417424201965	0.15564046800136566
f8ac9dc7-b4c3-50a0-8487-404e11a9d7a8	demo-user-36	woman	simulated	test	0	0.41725292801856995	0.14665062725543976	0.9090045690536499	0.1299620419740677
9e342d01-9a11-55b4-9090-295c32735a99	demo-user-36	woman	simulated	test	0	0.34561118483543396	0.11848188191652298	0.9185128808021545	0.1364106833934784
ab6e5d58-4cbd-5a71-ac36-c1650d838152	demo-user-36	woman	simulated	test	0	0.5783592462539673	0.20261335372924805	0.4288928508758545	0.23231004178524017
1db5871e-297f-5a7e-bfc7-60f2d2fb1cf3	demo-user-37	other	simulated	test	1	0.5435448884963989	0.1640291064977646	0.9288343787193298	0.13890692591667175
4203ac84-2cf6-564a-a338-0597d8ea3b22	demo-user-37	other	simulated	test	1	0.4820038974285126	0.17519120872020721	0.9280874133110046	0.16274966299533844
d6af8f5b-a6fe-5cad-9676-35507c421782	demo-user-37	other	simulated	test	1	0.5098380446434021	0.1849309504032135	0.48924827575683594	0.19538187980651855
d77af068-dbf7-52d3-9f86-361c9b629ff9	demo-user-37	other	simulated	test	1	0.5784457921981812	0.1942308247089386	0.915355384349823	0.19774803519248962
37d6a89e-b344-5bf8-9a74-d3f33da0929f	demo-user-37	other	simulated	test	0	0.475594699382782	0.17405320703983307	0.904177188873291	0.16191472113132477
8adf7a60-a080-51aa-b0b4-75c3a36f0ba0	demo-user-37	other	simulated	test	0	0.6314398050308228	0.19765399396419525	0.9176146388053894	0.19263014197349548
c5fdc0ca-77a6-56a3-8d6b-b87510fef401	demo-user-37	other	simulated	test	0	0.5829586386680603	0.19553054869174957	0.9157293438911438	0.19825361669063568
67e61efe-da5b-5e56-aaa1-cf8f44ada915	demo-user-37	other	simulated	test	0	0.5181034803390503	0.18305931985378265	0.44501379132270813	0.20467603206634521
5eb8d17f-92e4-5534-8470-f1165996964a	demo-user-38	prefer_not_to_say	simulated	test	0	0.5103890895843506	0.16197510063648224	0.9197577238082886	0.17770908772945404
f31bd277-82bf-564e-b706-c46fa1474685	demo-user-38	prefer_not_to_say	simulated	test	0	0.41934430599212646	0.13464713096618652	0.915982723236084	0.14768178761005402
704cf334-fd7b-591d-91c1-122ad2dd6c29	demo-user-38	prefer_not_to_say	simulated	test	1	0.5659646987915039	0.18999411165714264	0.4659825265407562	0.16564980149269104
097b2bd3-ec7a-576b-ab90-6943128c4a66	demo-user-38	prefer_not_to_say	simulated	test	0	0.519338846206665	0.1656923145055771	0.916330873966217	0.17964795231819153
66a656d2-fd34-55ab-ad8a-b5c2d7c0905d	demo-user-38	prefer_not_to_say	simulated	test	0	0.630458414554596	0.20553341507911682	0.930325984954834	0.16653071343898773
fd79a74d-89bb-5085-b552-6945aef29134	demo-user-38	prefer_not_to_say	simulated	test	0	0.5350587368011475	0.163250133395195	0.913818895816803	0.17572279274463654
c5bf9b85-eed2-5339-84fd-42b032d5dfef	demo-user-38	prefer_not_to_say	simulated	test	1	0.5870065689086914	0.1929856240749359	0.9365894198417664	0.16257460415363312
c7da133e-eced-5d89-968e-19ee51eb6a8e	demo-user-38	prefer_not_to_say	simulated	test	1	0.44665682315826416	0.128048375248909	0.4375835955142975	0.10441743582487106
aa0dfdd2-b627-5bcc-8ae2-ec7f4c6a467f	demo-user-39	unspecified	simulated	test	1	0.6777204275131226	0.20596981048583984	0.9443147778511047	0.13975945115089417
9172e531-cc61-5184-8097-f7cfb9137890	demo-user-39	unspecified	simulated	test	1	0.4428952634334564	0.1681487262248993	0.8992728590965271	0.17600692808628082
7c7e1150-e347-57fc-9272-07a6b585aeb0	demo-user-39	unspecified	simulated	test	1	0.6745608448982239	0.2029520720243454	0.4809456467628479	0.14471635222434998
7b2028d2-30cc-55f4-982c-0ad815d28469	demo-user-39	unspecified	simulated	test	0	0.39431101083755493	0.11578693985939026	0.9166661500930786	0.14911141991615295
261242a0-962b-56e8-829c-d4344b2a6e8f	demo-user-39	unspecified	simulated	test	1	0.4769335091114044	0.17468146979808807	0.9112403392791748	0.14922593533992767
80518a63-7e4a-5c3a-b51a-6f6479dfda6b	demo-user-39	unspecified	simulated	test	1	0.3737395107746124	0.12266712635755539	0.9211950898170471	0.1687762290239334
e6e3ca19-2681-54d2-9dec-f8aed027ca6d	demo-user-39	unspecified	simulated	test	1	0.48984044790267944	0.16782616078853607	0.9128993153572083	0.17112450301647186
742d3209-4392-5274-89ed-258724b6140c	demo-user-39	unspecified	simulated	test	1	0.6271648406982422	0.19828468561172485	0.47505253553390503	0.16339856386184692
48ace827-a34e-5df6-9dd8-d2c3be4d5766	demo-user-40	man	simulated	test	0	0.620758056640625	0.19051365554332733	0.9354479312896729	0.17419016361236572
d282a31f-9c6c-504d-b002-498b69332f27	demo-user-40	man	simulated	test	0	0.4368976652622223	0.15908391773700714	0.9212088584899902	0.19085799157619476
da59c2f3-2264-59e8-94a3-1e30eff750f8	demo-user-40	man	simulated	test	0	0.42430901527404785	0.13606005907058716	0.4554939568042755	0.16722865402698517
0bd83764-8489-5b24-8464-346dee8755e6	demo-user-40	man	simulated	test	1	0.455495148897171	0.14088313281536102	0.9173921346664429	0.1657223105430603
3a891ee4-6a3a-5845-bbe4-9454c4f3ef90	demo-user-40	man	simulated	test	1	0.4332515001296997	0.15254715085029602	0.9199576377868652	0.1890239417552948
5f858c89-fd34-5d2c-b860-76d8b2e2d378	demo-user-40	man	simulated	test	0	0.3397276997566223	0.13224206864833832	0.9276469349861145	0.13959649205207825
992a6d3b-2169-5b6b-9508-5c058075e08f	demo-user-40	man	simulated	test	1	0.4531594216823578	0.1506902575492859	0.9158695936203003	0.17348647117614746
18601a08-8c28-5ecf-8744-8a8c1744ac97	demo-user-40	man	simulated	test	0	0.43544846773147583	0.14191223680973053	0.5212923884391785	0.15302401781082153
896cf58d-4212-5478-b4e4-05db2f267825	demo-user-41	woman	simulated	test	1	0.5772624611854553	0.18896621465682983	0.9293747544288635	0.17154085636138916
0b8c315d-8d6d-504c-884c-3516bd5b2899	demo-user-41	woman	simulated	test	1	0.3793405592441559	0.10945823043584824	0.9166638255119324	0.14468085765838623
1372e548-8059-5110-bc58-22bc87755a26	demo-user-41	woman	simulated	test	1	0.4658264219760895	0.15287689864635468	0.4911932349205017	0.12943343818187714
6a8cbe7d-a0b6-5853-ae1c-d8b48a629b96	demo-user-41	woman	simulated	test	1	0.6046468019485474	0.1994367092847824	0.9279035329818726	0.16701935231685638
149410d0-2db5-581f-aa6b-53a421bb8586	demo-user-41	woman	simulated	test	0	0.42426198720932007	0.15817372500896454	0.9054409265518188	0.15349529683589935
919360cf-f587-51cb-a102-b2e26655c3e7	demo-user-41	woman	simulated	test	0	0.4186258912086487	0.1551477462053299	0.9051877856254578	0.15129977464675903
96f7688a-401f-5f51-b4b5-36ed5d912be3	demo-user-41	woman	simulated	test	0	0.3898632228374481	0.11388327926397324	0.9166671633720398	0.14778374135494232
99b2fcce-bdc9-5ddf-9735-6e3b64ad15ca	demo-user-41	woman	simulated	test	1	0.4921504557132721	0.14549735188484192	0.4473249018192291	0.15088702738285065
a979b5af-f699-5421-a2b1-eeabaee98d59	demo-user-42	other	simulated	test	0	0.4456865191459656	0.11891592293977737	0.9341244697570801	0.13190175592899323
7a023373-b914-50ca-80d0-0aa258d0d728	demo-user-42	other	simulated	test	1	0.6226350665092468	0.22620317339897156	0.9180192351341248	0.19755743443965912
dcb413bc-eda2-5d27-b688-9966dce70ec7	demo-user-42	other	simulated	test	0	0.6208779215812683	0.19821467995643616	0.43970465660095215	0.20284704864025116
e05afd3a-4a10-590c-911d-4650d7a632f0	demo-user-42	other	simulated	test	0	0.3194620907306671	0.08566460013389587	0.92119300365448	0.1301802396774292
456e1ef4-df01-5800-a797-2b9b5cbedfa0	demo-user-42	other	simulated	test	0	0.6142604947090149	0.23905959725379944	0.9150456786155701	0.19285598397254944
6d4c5de4-d842-5488-852e-ace24e3ebfce	demo-user-42	other	simulated	test	1	0.2979823648929596	0.07594679296016693	0.9184496998786926	0.11762755364179611
dfa16972-cee4-5a96-8162-aa4eca4eab97	demo-user-42	other	simulated	test	1	0.6066772937774658	0.23692965507507324	0.9136896729469299	0.19339658319950104
3fa2abd1-2879-55af-a34e-fb1140f5273e	demo-user-42	other	simulated	test	1	0.6200050115585327	0.20991264283657074	0.4690520167350769	0.18820782005786896
0b0747bf-b43d-5159-ba93-d81fe0f6c462	demo-user-43	prefer_not_to_say	simulated	test	1	0.663756251335144	0.21340984106063843	0.9371773600578308	0.1623373180627823
fc2b453d-b175-5522-9362-6f5313713c94	demo-user-43	prefer_not_to_say	simulated	test	0	0.4569145739078522	0.15226101875305176	0.9142424464225769	0.1608116775751114
8473d377-8581-5259-93f3-2750281bb180	demo-user-43	prefer_not_to_say	simulated	test	1	0.6451696753501892	0.20701594650745392	0.4361751675605774	0.17953234910964966
8f0eb9a6-dab8-5d77-bbac-b8aabd9ed518	demo-user-43	prefer_not_to_say	simulated	test	0	0.44104161858558655	0.15775610506534576	0.909579336643219	0.13804389536380768
dfb4679b-a5cf-51fa-b565-6b11ec3db6c5	demo-user-43	prefer_not_to_say	simulated	test	1	0.6799414753913879	0.20629771053791046	0.9447157382965088	0.1393905133008957
65ff7562-c7a9-5bc0-8510-65f3e4d50372	demo-user-43	prefer_not_to_say	simulated	test	1	0.2991223633289337	0.07153190672397614	0.9427377581596375	0.09183996915817261
458d25f5-9c99-5bc2-8fb0-8e1586cd6782	demo-user-43	prefer_not_to_say	simulated	test	1	0.433553010225296	0.144944965839386	0.9107906818389893	0.1666034460067749
4d34255e-7c21-5955-a145-bfac796d39e9	demo-user-43	prefer_not_to_say	simulated	test	0	0.3291902244091034	0.09162941575050354	0.5145370960235596	0.08662623912096024
2351c70d-8982-50a9-824d-28863ae62d0b	demo-user-45	man	simulated	test	1	0.42495039105415344	0.137165829539299	0.9157488942146301	0.1496463418006897
19b898ed-d69d-5fb2-997a-138fe2b8a662	demo-user-45	man	simulated	test	0	0.4253503382205963	0.15874561667442322	0.9054965376853943	0.15390096604824066
3687a996-af53-502c-821b-8418ae663353	demo-user-45	man	simulated	test	1	0.4452086389064789	0.11792148649692535	0.4258796274662018	0.11972551047801971
419e47c6-b025-50f5-a5f4-5866b8821d4b	demo-user-45	man	simulated	test	0	0.35631316900253296	0.10769131034612656	0.9085786938667297	0.1488533914089203
07275637-20b7-5e51-ba28-4424940b7cd7	demo-user-45	man	simulated	test	0	0.4536617696285248	0.1679975837469101	0.9266945719718933	0.16035707294940948
0a7538f1-c052-58f2-9e69-0bd09c493458	demo-user-45	man	simulated	test	0	0.4037473499774933	0.13977527618408203	0.902270495891571	0.13947416841983795
e63358c1-ba42-5aa7-8042-e64e8034cf33	demo-user-45	man	simulated	test	0	0.4252665042877197	0.11297356337308884	0.9345665574073792	0.12742666900157928
f6777c8c-fa85-55cf-8bac-aee74506b618	demo-user-45	man	simulated	test	1	0.4928014874458313	0.1564706265926361	0.44213879108428955	0.12322355061769485
201a0c47-d288-50ee-b948-e7ac97a0562a	demo-user-46	woman	simulated	test	0	0.345218688249588	0.09857494384050369	0.9187738299369812	0.11771470308303833
f57de969-e709-5f1c-a08d-6e9a30e04506	demo-user-46	woman	simulated	test	1	0.26766881346702576	0.06578286737203598	0.9149743318557739	0.111769899725914
d0354062-e000-504b-bde7-5018076d0a9a	demo-user-46	woman	simulated	test	1	0.4355745017528534	0.13089227676391602	0.4461350739002228	0.1763693392276764
e269f733-da22-5fca-aec7-cc6f783dcb1f	demo-user-46	woman	simulated	test	1	0.27647969126701355	0.06977344304323196	0.914091169834137	0.11562854051589966
39d3b2f3-53d8-57ac-8afa-05c609dc2135	demo-user-46	woman	simulated	test	1	0.6613107919692993	0.20357131958007812	0.9404464364051819	0.16436520218849182
e5f63a1e-e1ea-5db3-ac30-d50221c38d44	demo-user-46	woman	simulated	test	0	0.29531365633010864	0.07412741333246231	0.9223875999450684	0.11992837488651276
80b6a846-eca8-5dc0-9acd-45befadbd0fb	demo-user-46	woman	simulated	test	0	0.2803051173686981	0.07158733159303665	0.926406979560852	0.12446322292089462
1af220ce-9f80-5e47-8c35-25997e5ae8c6	demo-user-46	woman	simulated	test	0	0.39071640372276306	0.08593149483203888	0.44239166378974915	0.08040669560432434
b5760792-cfb1-5d69-941b-d474da2e3df8	demo-user-47	other	simulated	test	0	0.339480459690094	0.10900144279003143	0.907118558883667	0.11584293842315674
aac4d90d-2668-5503-9219-a55b99fd5272	demo-user-47	other	simulated	test	1	0.33722609281539917	0.09820135682821274	0.9153774976730347	0.1294807344675064
4714d5cf-c254-5a75-9f80-e4a7f4a02beb	demo-user-47	other	simulated	test	0	0.633987545967102	0.21869243681430817	0.503426730632782	0.2092786729335785
7bce659f-afef-5c19-8fcf-4722c431b790	demo-user-47	other	simulated	test	1	0.6772152185440063	0.22433742880821228	0.9286969304084778	0.1995505541563034
88ef4e99-3160-5558-9b9b-b2526c5e2c2c	demo-user-47	other	simulated	test	1	0.35005101561546326	0.12026675045490265	0.9183952808380127	0.13768179714679718
c153d8b3-17c5-5743-b444-3843e3047f68	demo-user-47	other	simulated	test	1	0.6839739084243774	0.21762117743492126	0.9305745959281921	0.19083452224731445
ab76269b-0668-5df7-b414-38a74c065fc1	demo-user-47	other	simulated	test	0	0.34508630633354187	0.11217408627271652	0.906808614730835	0.11839838325977325
7ec12e39-088c-59c9-8779-b2273ed19b46	demo-user-47	other	simulated	test	0	0.39579635858535767	0.09840677678585052	0.4368171691894531	0.07807978242635727
352ac9f8-0b86-59f7-9cf1-8206da115597	demo-user-48	prefer_not_to_say	simulated	test	1	0.5059938430786133	0.18239906430244446	0.9209596514701843	0.20610469579696655
ae23340b-1d3b-5e55-87a4-e3f8c41552aa	demo-user-48	prefer_not_to_say	simulated	test	1	0.6744051575660706	0.19963857531547546	0.9412529468536377	0.14088715612888336
b76ab761-dc70-520b-b919-4e391e994929	demo-user-48	prefer_not_to_say	simulated	test	0	0.4763108789920807	0.13036049902439117	0.4494188129901886	0.12451840937137604
7369c672-121b-5a88-b0b5-80d5cd0f2e9e	demo-user-48	prefer_not_to_say	simulated	test	1	0.4349183738231659	0.16369645297527313	0.9059905409812927	0.15744681656360626
40d899cd-2226-5efb-a171-6f00bbd7d9a4	demo-user-48	prefer_not_to_say	simulated	test	0	0.44129621982574463	0.16692636907100677	0.9063302874565125	0.15979690849781036
14c79323-eebb-5789-8c9d-b44a5e5d0ab0	demo-user-48	prefer_not_to_say	simulated	test	0	0.5310322642326355	0.1799025535583496	0.912161648273468	0.19136442244052887
704e39d6-0327-5cbc-915b-1f424f2b1bf2	demo-user-48	prefer_not_to_say	simulated	test	0	0.5056260228157043	0.18561020493507385	0.9241900444030762	0.2061522752046585
9f39f07e-23b0-5cb1-9daa-eab444e7fb37	demo-user-48	prefer_not_to_say	simulated	test	0	0.4778997004032135	0.1594964861869812	0.5315971374511719	0.1671227663755417
68eb0816-a05a-5f87-b5b6-8bdb18b39b51	demo-user-50	man	simulated	test	1	0.5359457731246948	0.1767396479845047	0.9299907088279724	0.14327600598335266
5e75693a-bcfc-5214-91ad-5a93b5231ae0	demo-user-50	man	simulated	test	1	0.601922869682312	0.21421194076538086	0.9156090021133423	0.18762396275997162
3b0245c3-8a66-51e1-ab45-e8c3a9b3c356	demo-user-50	man	simulated	test	1	0.5965362787246704	0.18808139860630035	0.44228675961494446	0.16319456696510315
cccbc579-efe5-548b-9708-d61eb425a94e	demo-user-50	man	simulated	test	1	0.5248718857765198	0.17883946001529694	0.9221022129058838	0.16326399147510529
754b2ebe-f9c2-5dfe-8e26-4486d6c2b1fb	demo-user-50	man	simulated	test	1	0.6678107976913452	0.21692976355552673	0.9254385232925415	0.18882480263710022
dd182ee9-2e55-5ab9-b50a-cbe6e4dafdf5	demo-user-50	man	simulated	test	1	0.6741012334823608	0.20942071080207825	0.9240463972091675	0.18643850088119507
1d211359-a86f-5353-b21c-51cf33e27f50	demo-user-50	man	simulated	test	1	0.6913403868675232	0.21284012496471405	0.93265700340271	0.1716882437467575
25c48406-f762-5564-a536-0abe887cd1eb	demo-user-50	man	simulated	test	0	0.5353467464447021	0.16846293210983276	0.44424301385879517	0.13022716343402863
1c5b51f4-5460-513b-8ad7-af7952600725	demo-user-51	woman	simulated	test	1	0.6719087362289429	0.20888713002204895	0.9234040975570679	0.18716658651828766
183cc34f-1417-5556-a2dd-f5f09b6f94aa	demo-user-51	woman	simulated	test	1	0.5178801417350769	0.1807699203491211	0.912006139755249	0.1782304048538208
ac973b96-c2aa-58bd-a88e-7d694b099b9d	demo-user-51	woman	simulated	test	0	0.6373469829559326	0.20764167606830597	0.46586576104164124	0.16615945100784302
67cd5dc6-2f55-5989-a38c-a9a022a5d53b	demo-user-51	woman	simulated	test	0	0.6746603846549988	0.20723846554756165	0.9382425546646118	0.17400887608528137
a53d63da-ac49-52a4-8de3-c346d65de051	demo-user-51	woman	simulated	test	1	0.44785675406455994	0.16341476142406464	0.921526312828064	0.19350028038024902
a57255d9-c1a2-5974-9d44-bc1dd9f89260	demo-user-51	woman	simulated	test	1	0.6755903363227844	0.2237430214881897	0.9191581606864929	0.1930549591779709
f05eda67-7c4b-56c5-b8b8-19fa3dc42c3d	demo-user-51	woman	simulated	test	0	0.5148651003837585	0.20013655722141266	0.9093847870826721	0.18118050694465637
82d15473-f721-5bbd-9716-2787360ef590	demo-user-51	woman	simulated	test	1	0.5152909755706787	0.15614108741283417	0.43151795864105225	0.1569834202528
2fc97a68-dd4c-5e74-a3ce-9452106dfb69	demo-user-52	other	simulated	test	0	0.3715164065361023	0.1278054416179657	0.9194672703742981	0.16989412903785706
c0084beb-3d54-506d-b7b7-82ae66f89f0b	demo-user-52	other	simulated	test	1	0.3640894889831543	0.1168450340628624	0.9278964400291443	0.15452949702739716
1b951ba3-7da9-504d-83d9-c9e6f606555d	demo-user-52	other	simulated	test	0	0.37960243225097656	0.10472816973924637	0.48536038398742676	0.1248176246881485
f18e5b10-e37c-5d48-9d27-10a3075b014f	demo-user-52	other	simulated	test	1	0.6497085690498352	0.20234239101409912	0.9371529817581177	0.1679433137178421
a20c8584-840e-5fa9-98d9-363c0874685b	demo-user-52	other	simulated	test	1	0.5893045663833618	0.23166689276695251	0.9102351665496826	0.20441098511219025
66aeb91c-0a95-5456-8a6e-3d7d8e58bf4c	demo-user-52	other	simulated	test	1	0.3700636923313141	0.1270761787891388	0.9194280505180359	0.1693578064441681
7efebc80-27cf-558c-9594-3b200eb1c637	demo-user-52	other	simulated	test	0	0.39600473642349243	0.11350645124912262	0.9200659990310669	0.14020758867263794
9cc19ffa-bfd5-5939-ac4a-96fecbd351a6	demo-user-52	other	simulated	test	0	0.644161581993103	0.208775132894516	0.46837136149406433	0.16590195894241333
68907691-02a1-5932-902e-c118fd8abd9e	demo-user-53	prefer_not_to_say	simulated	test	1	0.4188423752784729	0.1584504395723343	0.9262655377388	0.15600526332855225
cd6dfcc2-ad42-5284-9931-5fccb1e9c6e3	demo-user-53	prefer_not_to_say	simulated	test	1	0.7035738229751587	0.21994343400001526	0.9351987838745117	0.16915258765220642
00ad4b9e-f840-5f72-abec-0dcfbcd0a818	demo-user-53	prefer_not_to_say	simulated	test	1	0.4375096559524536	0.14776082336902618	0.416568785905838	0.16569341719150543
68cc463b-492d-5e28-a652-139882abf4e2	demo-user-53	prefer_not_to_say	simulated	test	1	0.4990241527557373	0.1679171323776245	0.9272730350494385	0.13995252549648285
cb2de0e4-252b-52f2-890d-2b74d892fd61	demo-user-53	prefer_not_to_say	simulated	test	0	0.5221426486968994	0.15786348283290863	0.9275565147399902	0.13669346272945404
86bea529-731f-57d2-af66-8fe5ea74a3e5	demo-user-53	prefer_not_to_say	simulated	test	0	0.45573824644088745	0.15829765796661377	0.9206510782241821	0.16126246750354767
7df9f3ad-6a04-5876-9e58-b4d9c0bcb3b4	demo-user-53	prefer_not_to_say	simulated	test	0	0.46815139055252075	0.1456330418586731	0.9177656173706055	0.16852818429470062
9b56af0a-e2a7-569d-bbb6-aa5692238726	demo-user-53	prefer_not_to_say	simulated	test	1	0.4795578420162201	0.1521974802017212	0.4422345459461212	0.12011991441249847
a427b321-592e-5081-a374-6ed4e319a3bb	demo-user-55	man	simulated	test	1	0.5924062728881836	0.17755921185016632	0.9328974485397339	0.14141759276390076
5d87f37b-51bf-5005-843b-b71c31dea81e	demo-user-55	man	simulated	test	0	0.6256253123283386	0.23079849779605865	0.9260932207107544	0.1775115579366684
6a49a9f3-9a0e-5438-b092-724f2354333c	demo-user-55	man	simulated	test	0	0.521239697933197	0.15716439485549927	0.44637060165405273	0.16156552731990814
091bafc7-95dd-5544-8c55-727d2f8ec80c	demo-user-55	man	simulated	test	0	0.618067741394043	0.2288721650838852	0.9247668385505676	0.1777166724205017
f637ea56-8f1b-58e5-a240-a79ef556cdc6	demo-user-55	man	simulated	test	0	0.4795694053173065	0.15049141645431519	0.9357891082763672	0.15332861244678497
6cc8abca-08b9-50d4-8748-856c8c5a80f3	demo-user-55	man	simulated	test	0	0.6871111989021301	0.22806434333324432	0.9316515326499939	0.19763021171092987
f72aef44-f5fd-5365-ba07-78c849ccec70	demo-user-55	man	simulated	test	1	0.6095520853996277	0.222499817609787	0.9152622222900391	0.19990958273410797
d380ebec-6de9-57f6-a8a2-d38c42524a4d	demo-user-55	man	simulated	test	1	0.6503480672836304	0.21783268451690674	0.6133438348770142	0.1970241516828537
3a231a9e-c7cb-5bc5-9f03-2ca8909d0bf0	demo-user-56	woman	simulated	test	0	0.6107824444770813	0.23753668367862701	0.9139053821563721	0.2024562954902649
